account_id,account_name,account_type,industry,annual_revenue,number_of_employees,website,phone,fax,billing_street,billing_city,billing_state,billing_postal_code,billing_country,contact_id,contact_first_name,contact_last_name,contact_email,contact_phone,opportunity_id,opportunity_name,opportunity_stage,opportunity_amount,opportunity_close_date
95fe1428-f4cc-46e7-97cd-1888307f7cf4,Kaiser Ltd,Reseller,Healthcare,6797393.62,3574,http://www.mullins.org/,(555) 4425591,(555) 6987521,958 Howard Orchard,Lake Shannonmouth,New York,08840,Montserrat,a478bd72-9938-4eba-bdc1-8992f422f225,Charles,Robinson,youngkatherine@example.org,(555) 4039721,aadcfa9f-a5d8-477c-8dc3-6ddd2ec820d1,Opportunity 65,Closed Won,127729.52,2024-11-26
59f0750d-7af0-42a6-822d-3c4b8ece4eab,"Garcia, Kramer and Smith",Partner,Retail,1348652.87,377,http://adams.com/,(555) 8465124,(555) 5407034,816 Rivera Flat,Nathanshire,Maine,61031,Barbados,944f99a5-d2c9-4910-aec2-d8032d9cfe4c,Justin,Deleon,karenhuang@example.org,(555) 9347507,04b435ec-e2e7-40bf-b8ab-908ee971adbd,Opportunity 79,Negotiation,482267.54,2024-12-17
92b18631-dbe0-4b2f-9836-799c2b6f50de,Daniels-Acevedo,Distributor,Manufacturing,5829266.56,395,http://johnston.com/,(555) 5251803,(555) 4913906,4299 Giles Loaf Suite 309,West Laura,Kentucky,86313,Australia,9d6641b1-51ed-4399-ab27-1a520c0983f5,John,Soto,hudsonjesse@example.com,(555) 2270601,4168fa77-1078-474a-830a-82707e550d5e,Opportunity 28,Closed Won,460186.25,2024-10-22
0938ebec-4f2b-470c-ba4a-4f1cabb6608d,Williams-Hernandez,Consultant,Education,4775941.48,1120,https://deleon.com/,(555) 5110819,(555) 5029574,28656 Gregory Haven,Bakerside,Connecticut,32276,Uganda,041fa021-aaf7-47e7-b2f1-8c8b63384a09,Timothy,Garcia,cedwards@example.com,(555) 7885833,9546d123-dc86-491f-bea0-b86ce83b798f,Opportunity 36,Prospecting,190500.13,2024-12-24
59605799-d99c-43a8-8197-005f8e3f3113,Russell-Douglas,Consultant,Education,5884490.86,4647,https://www.kelley.biz/,(555) 7395685,(555) 3954182,272 Richardson Turnpike,Port Mariahside,North Carolina,23769,Cape Verde,a70b429e-df5b-4862-9856-94789175e7d1,William,Jarvis,kurt04@example.com,(555) 7769516,f5bee9ae-61b4-4125-8f61-5311ff4d3516,Opportunity 76,Closed Won,336461.15,2024-11-16
7e5d8134-677a-4722-9619-99bd9e3b1123,Miller Inc,Consultant,Education,5002731.5,2898,https://garcia.com/,(555) 9624893,(555) 3536273,3859 Larson Lodge Suite 284,Graymouth,New Jersey,75096,Comoros,fa9b2e68-9c2a-4bcc-805b-c3897c2d4db4,Megan,Diaz,tjacobson@example.com,(555) 1369572,61441c38-22cf-4834-b583-06fa02435d2e,Opportunity 29,Negotiation,325696.43,2024-11-21
e3d4ec3c-2add-427a-ac93-0aac3087a639,Ponce-Arnold,Customer,Manufacturing,142354.45,81,https://www.quinn.com/,(555) 4612344,(555) 6154021,58958 Garcia Radial Apt. 248,New Kaylahaven,Illinois,25215,Tanzania,639dc6d3-4c8f-45dc-bcbd-5661b5f83f15,Charles,Young,christopher36@example.com,(555) 8889634,b5084e89-5c99-402e-9e4e-994e11f61fcb,Opportunity 33,Negotiation,266008.25,2024-11-20
7c84713f-ffe9-4b00-95df-b3a92f85aa6e,"Mayer, Salinas and Miller",Reseller,Education,7322121.36,3793,https://www.harvey.net/,(555) 9260385,(555) 4817710,86437 Monica Ports Apt. 992,Lake Andrea,Kansas,37866,South Africa,1eb332ca-f0f9-4387-9c83-ee6f6cb5e441,Deborah,Garrett,sotogina@example.com,(555) 6053175,db9044af-7e48-418b-8647-28136a8ab79d,Opportunity 39,Proposal,383597.54,2024-10-11
d33445d4-7c50-4431-98fc-22a6bf9de694,Warner-Chavez,Consultant,Technology,6591914.41,149,http://olson.biz/,(555) 9965298,(555) 6236652,716 Emily View,New Brendabury,New Hampshire,27389,Cameroon,a840a507-96c6-45f3-b026-5a3c42d758a8,Kristen,Schmidt,jimenezalexandria@example.com,(555) 6320233,97430ac3-617c-4d4b-90b3-b0af6b853e9c,Opportunity 51,Proposal,142201.46,2024-10-13
ef136db8-5155-456a-848d-d33ec98448c2,Hall Ltd,Distributor,Manufacturing,9061935.83,2485,http://www.dixon.com/,(555) 8799274,(555) 5824569,64312 Moore Oval,Crystalmouth,Iowa,84855,Iceland,e98eb520-0b1c-44d3-b0e0-8f0188386fb2,Lisa,Shields,mcarr@example.com,(555) 5395539,bea96c81-e8ed-45fe-b3b0-72cabcff9aa0,Opportunity 15,Prospecting,357765.98,2024-10-27
c810d5f8-f136-4b05-8195-132b020b6b2a,Wilson-Lucero,Consultant,Finance,6716193.61,646,http://richardson-miller.biz/,(555) 7657540,(555) 6555421,52290 Breanna Spurs Suite 577,South Theresaberg,Washington,61252,Barbados,a8ca6874-c699-4828-bb32-a111c0e47e73,Brittany,Compton,palmerwesley@example.org,(555) 7983294,e0417ae7-2dbd-4a59-9c60-9c176abd0444,Opportunity 19,Closed Won,262660.23,2024-12-18
603631f7-63de-4878-9bca-ba5122a65648,"Compton, Crane and Burns",Customer,Finance,4498963.25,151,https://www.gates.biz/,(555) 7422316,(555) 7960059,0998 Duarte Glen,East Gregory,Michigan,33595,Lao People's Democratic Republic,a8f8da86-83bd-4e54-9ea8-5b7dfc7b9213,Craig,Warner,georgeharris@example.com,(555) 7296224,0d5699a7-1780-47b2-adca-9c92208a7904,Opportunity 28,Qualification,387436.02,2024-11-02
10d4f093-6085-4a59-9752-b2d3281a757e,Moyer Ltd,Reseller,Retail,2622252.76,4464,http://www.jones.org/,(555) 2415209,(555) 5705812,48966 Gonzalez Locks,Justinview,Illinois,78134,Netherlands,255d0559-3fbe-4fdf-87e5-ab9a093e55b6,Anthony,French,brent90@example.org,(555) 3091128,aaeaa0c6-2362-446c-90ee-c28fbd58ea5c,Opportunity 30,Qualification,20599.09,2024-11-15
6f63f9da-d70f-4e9a-8fed-59e4c8472622,"Cardenas, Cline and Mills",Consultant,Manufacturing,6647683.71,2381,http://www.wells.com/,(555) 3817724,(555) 6279525,178 Jackson Village,Graymouth,Maryland,83905,Switzerland,030bc0e7-1b67-4c1d-bcd9-89d6f4c0909f,Megan,Daniels,dperez@example.com,(555) 1862747,f15737b1-8f75-4428-99fc-dfe1e27540bf,Opportunity 85,Proposal,179873.33,2024-12-18
65735de7-5f50-4bc5-a563-20ef63702fcb,"Burns, James and Hebert",Reseller,Healthcare,4594380.58,3970,http://smith.org/,(555) 5708987,(555) 9973831,77964 Hunt Neck Suite 932,North Matthewside,Kentucky,18196,Guadeloupe,93e112a4-c6c1-47a7-921c-24ff0f9f087b,Bruce,Walker,hoffmanjason@example.com,(555) 6388825,161acc51-e2b4-435e-9deb-13bc0e91f085,Opportunity 93,Proposal,44997.94,2024-10-28
03b3dd62-012b-461a-bf64-dab1d770341b,Harmon-Campos,Consultant,Healthcare,2970186.09,3021,https://salazar.com/,(555) 4651313,(555) 1453611,3199 Laura Estate Apt. 251,East Antonioport,Arkansas,57548,Greece,cb863abe-07af-40b3-a01f-8856b5f33e19,Emily,Miller,christopherschultz@example.com,(555) 8365754,f6daa86c-11c3-433f-bde2-45a43e1ff6be,Opportunity 91,Closed Won,129167.59,2024-10-07
64ce0e5d-18a9-4b01-aee2-e80c474df19e,Schultz PLC,Customer,Manufacturing,4302849.05,2560,http://nguyen-hernandez.com/,(555) 5597694,(555) 7363190,42174 Lewis Circles Suite 293,Riverabury,California,27295,Thailand,8fddcb2f-5e6c-4b19-a82c-2efd39ec57cf,Michael,Wyatt,greenvictoria@example.org,(555) 9772601,90de0e39-7cd5-441a-8797-a7adbfe7f1bf,Opportunity 61,Negotiation,192737.84,2024-10-04
34686bc0-1936-40c1-9459-f57aaa9dc42c,Mcpherson-Stark,Consultant,Manufacturing,2739715.02,2343,https://www.villanueva.biz/,(555) 9266517,(555) 9657819,475 Norris Harbors Apt. 569,New Coreychester,Alabama,06642,Guadeloupe,fba24881-ee9d-4d45-9204-578dcc77a105,Andrea,Anderson,samantha69@example.org,(555) 5289316,8c40c1e4-8bc4-46ef-ae17-5d7317957e46,Opportunity 27,Proposal,19588.79,2024-11-18
a7ec6035-43d1-45f0-ba3c-b70dd0ff542a,Burch Ltd,Distributor,Education,1846651.53,3050,http://day.com/,(555) 4959840,(555) 2014297,33834 Justin Garden Suite 176,Port Matthewport,Delaware,32222,Romania,8fee7895-fe90-4339-80ca-0e0924cd7701,Madeline,Tran,uvilla@example.org,(555) 7011072,ed355586-1ba3-4d92-a1d2-d38946470c0e,Opportunity 69,Negotiation,24831.23,2024-10-25
905dfa49-dca8-4682-acc3-27951a79a38d,"Mahoney, Morgan and Ochoa",Reseller,Finance,628205.34,4836,http://becker.com/,(555) 2682506,(555) 9513643,67757 Susan Trail,Figueroaview,Maryland,19250,Chile,5481c2a2-6cd6-4c60-87d2-a029a8e1796d,Joe,Gaines,smithkelly@example.com,(555) 9619690,cd464ed7-197b-4ad9-b3e1-43961b31cf83,Opportunity 89,Negotiation,185470.69,2024-10-11
96f3417b-a3df-44be-8ebe-ab76453d6c2c,"Terry, Solomon and Stout",Customer,Retail,1960134.91,1722,https://www.johnson.com/,(555) 9012046,(555) 5501030,873 Kelley Villages,East Karen,Wyoming,52083,Macao,10005fc8-4323-4164-a0d7-a4ab539e0f04,Tanya,Mathews,oortiz@example.org,(555) 9127508,44d092ca-1787-4820-8819-afff7e244511,Opportunity 31,Closed Lost,170639.69,2024-10-30
38c345c2-2e69-4542-998c-b2fc461e1f23,Salas-Harris,Customer,Education,5844492.38,4236,http://rodriguez-hodges.com/,(555) 5829532,(555) 5086681,43329 Rodriguez Mount Apt. 013,South Angela,Pennsylvania,47555,Canada,38297a53-717d-4ae8-9c27-16908afe6d36,Lonnie,Carter,vflores@example.org,(555) 2382639,bc128bd9-e0d0-4ae2-9329-d06e66058d99,Opportunity 64,Closed Lost,442905.36,2024-12-19
45fb3d9b-1f2b-48c5-b148-08d59c8dbd41,Warren PLC,Distributor,Retail,9478588.42,2531,https://alexander-compton.com/,(555) 8943170,(555) 4177755,20771 Espinoza Unions,West Patriciafurt,Tennessee,52437,Burkina Faso,1ef7da00-5b92-4fc6-82ee-d670100adf9c,Cynthia,Gutierrez,mayanna@example.org,(555) 2276991,f27da35f-8a35-4cd8-8f14-b7d4fb0c6d82,Opportunity 8,Prospecting,414968.29,2024-10-22
e604c984-5831-483b-b1de-2f091c179fe8,"Wells, Mckinney and Davis",Distributor,Technology,6398345.42,753,http://www.wright-mcdowell.com/,(555) 4194888,(555) 2968509,7497 Kimberly Locks,Lake Amymouth,Louisiana,17704,Congo,97a7fea9-3ade-4272-be53-58152db160ab,Colton,Young,ochoaashley@example.org,(555) 1402842,79a2bf4b-a7a4-483b-b265-75b6fcc50d8f,Opportunity 51,Negotiation,44905.16,2024-12-17
2c51beb3-d4d2-4066-95d6-ab3ae2005553,Jefferson and Sons,Reseller,Education,7798930.08,597,https://ferrell-price.biz/,(555) 3898599,(555) 6558895,7563 Lucas Locks,South Nicholasmouth,South Dakota,08583,Congo,8b47be3d-fa8c-499d-af42-7a51e23dc080,Brittany,Drake,sjones@example.org,(555) 8481385,ab77644e-7887-42ed-925f-0924c4ac2e44,Opportunity 29,Prospecting,437387.68,2024-12-21
84802bbe-89e5-4c56-a6c0-038130e02ef3,Lamb-Ramirez,Distributor,Manufacturing,7278132.62,3209,http://hall-pugh.net/,(555) 9038379,(555) 8527258,49742 Paul Turnpike Suite 098,Kevinfort,Nebraska,01449,Oman,f7fa243f-5537-46f5-885e-d5b78a1fb415,Patricia,Wood,taylorrenee@example.org,(555) 2645043,5079b2d4-e5a4-4a40-952e-148c83b41561,Opportunity 49,Closed Lost,288917.7,2024-12-11
2eedad9c-7b94-4d1e-8b9f-17481cf50e07,Rodriguez Inc,Customer,Healthcare,8899167.44,1776,http://johnson.org/,(555) 4660899,(555) 1944188,415 Tracy Trail Apt. 121,South Samanthaborough,Montana,47948,Guatemala,783218fa-9fd5-449d-b1ea-300a264067de,Jerry,Hicks,barkerchristy@example.org,(555) 2558488,f9174d85-4c43-4d9d-afd4-01952cdf6b8e,Opportunity 95,Proposal,453850.24,2024-10-07
aa11322f-ad89-4a3c-9212-ca2b1b4099af,Bell-Peterson,Partner,Manufacturing,8053786.96,2274,https://cunningham.org/,(555) 7729886,(555) 1211009,2108 Sheena Bridge Apt. 359,Lake Amyton,North Carolina,78359,Samoa,ef027c8c-81f5-479b-8ed2-7ca8b67c920c,Kristina,Medina,kimberlylewis@example.org,(555) 8947752,542f1765-9fc6-4c03-8eea-c78814b27ecd,Opportunity 36,Closed Lost,151362.47,2024-12-01
971c355c-a68f-4ec2-854a-aa97a9a99ba9,"Thompson, Leblanc and Quinn",Customer,Technology,7578398.64,360,http://mosley-huffman.com/,(555) 6805885,(555) 1232436,71735 Donna Track,Port Daniel,Washington,23764,Palau,007e75fc-03ed-4b5e-9a4c-9b47f30c35dc,Gloria,Braun,kramerthomas@example.org,(555) 6509173,b41740c0-085e-4a8f-a32e-d77b72cf6019,Opportunity 30,Closed Lost,330084.3,2024-12-25
ab8c4297-0ef4-4e38-8f5d-c2fa1183e242,Walker PLC,Customer,Education,3950158.36,421,http://henry.com/,(555) 4977136,(555) 1276209,820 Cruz Pines Apt. 357,Hortonview,North Carolina,33406,Samoa,88c9d440-2507-458b-8951-4e90ffb84fdd,Hunter,Jackson,tammy92@example.net,(555) 7956530,cc60089c-86db-45c4-8103-feeb1f143872,Opportunity 48,Prospecting,7469.43,2024-10-09
6772e3ae-5bb4-4088-b7c8-cf071bcd7026,Beard Group,Customer,Retail,4920186.45,216,https://www.gilmore.com/,(555) 9040797,(555) 2102613,136 Dunn Estate,South Tinaport,Wyoming,39920,Saudi Arabia,6c5bb030-06bf-43ac-a6fc-805ab98e21ea,Jeanne,Martinez,alarson@example.com,(555) 8140393,358547ad-7d3a-41b5-953f-2c170d745258,Opportunity 66,Negotiation,253030.98,2024-10-25
faaba70b-2e88-4274-88cf-ad58db402cc3,Reed-Brewer,Distributor,Education,5039244.52,829,http://www.henderson-simpson.com/,(555) 2517687,(555) 3523497,404 Brian Motorway,Port Toni,North Carolina,75900,Gabon,afadb168-73a1-48fd-a57e-5d306ef5d62d,Alex,Smith,kellerkimberly@example.org,(555) 9625055,44053d03-f9be-4426-928c-bc35e2623c38,Opportunity 25,Closed Won,324940.89,2024-10-08
d4e65a2e-b2c0-49de-92ca-dd5a20aa4154,"Walker, Roach and Fisher",Consultant,Manufacturing,9266852.74,3849,http://www.schultz-thompson.com/,(555) 7287592,(555) 7612028,02742 Christopher Port,Lake William,New Hampshire,90732,Armenia,a07fcfab-ae6c-4e5c-b140-abba453f7899,Amber,Bryant,jason68@example.org,(555) 8171350,1541ae4d-d0af-4a0b-9e4b-77f51427ee99,Opportunity 37,Negotiation,338819.25,2024-09-28
a8a3bfce-0f32-43c1-81cf-c36962a8fd12,Peters-Ramirez,Customer,Healthcare,5264543.63,54,http://hammond-ramirez.biz/,(555) 7160472,(555) 8167055,754 Melissa Pines Suite 997,Emilyhaven,Idaho,12679,Morocco,ea0b0de6-0957-46bc-92af-fe5eccdf2a09,Michelle,Baker,archerbrandon@example.net,(555) 4453070,9952a58b-c250-4810-aba0-3123db5be5d1,Opportunity 46,Closed Lost,458079.26,2024-10-30
80062139-f84d-4923-ba98-e79bf3fc1342,"Parker, Moore and Murphy",Distributor,Healthcare,670656.86,4131,https://www.burns-dunn.org/,(555) 8725506,(555) 2632274,94617 Sheppard Glen,Branchhaven,Nevada,95748,Afghanistan,bc538761-7d06-4425-bde8-7d3426eed7f0,John,Meyer,omullins@example.net,(555) 7602924,a69ddb1a-7c4f-4f48-9eef-c5634bef8f3d,Opportunity 41,Qualification,75751.49,2024-12-07
e8f91219-6aeb-4024-a0f2-1f7fc409277c,White Group,Distributor,Technology,2146354.66,1865,http://www.patel.com/,(555) 9021710,(555) 5030210,571 Kari Place,Mitchellfort,Kansas,35472,Cameroon,3aec212e-404e-4d61-bf31-2c3d2db1209f,Taylor,Mueller,pmorgan@example.net,(555) 8021135,d8ee726e-566b-4e56-9f1d-c6f5ccc5cb36,Opportunity 90,Qualification,229323.53,2024-11-18
2309b2e6-62c4-4c38-8d66-19d9bba64868,Spencer-Castaneda,Partner,Manufacturing,4487019.7,4532,http://www.dean-mitchell.biz/,(555) 6292296,(555) 7759598,5310 Patricia Turnpike Apt. 695,East Jeffrey,Vermont,07180,Puerto Rico,f383e655-eef3-4564-8b33-0c1c7c5c1f10,Debra,Davis,brett06@example.net,(555) 5739255,8a42eeeb-d270-420b-aae5-15cbf8ea926b,Opportunity 35,Qualification,89983.77,2024-10-01
d28720b2-79a2-4719-af58-db307bf0fc28,Garrett-Rogers,Distributor,Finance,7958348.48,1190,http://white-coleman.com/,(555) 9999413,(555) 8647924,277 Rodriguez Ford Suite 912,Warrenton,Kansas,99157,Greece,e160974e-5a8d-4385-af5f-3231c3096f0c,Randy,Gardner,wmarsh@example.net,(555) 3882319,7ab37507-a41d-485d-8c7d-0fa8582eba46,Opportunity 9,Closed Lost,427722.96,2024-11-03
7dc75fd4-17e8-46b4-b1e6-f724a21df316,Andersen-Fuller,Customer,Manufacturing,1489534.08,3301,http://smith.info/,(555) 9544614,(555) 3789689,7318 Jennifer Ports Apt. 788,Port Lisa,Louisiana,79635,Seychelles,85d4dafb-6ecf-4636-a184-5bb08fb46b02,Kara,Phillips,katherinejennings@example.org,(555) 9884389,83893810-d3eb-44dc-83bb-602b9f6f498f,Opportunity 43,Qualification,93821.81,2024-10-08
e3a98d2f-4083-4fc2-8240-6d117cac0888,Lucas-Mendez,Reseller,Retail,3150297.46,4385,https://www.nunez.com/,(555) 6082825,(555) 1104176,1117 Michael Squares,Adamstad,Iowa,53021,French Southern Territories,e1ba1ae5-657f-4712-a9ed-ef672b32bce9,Antonio,Ray,phillipsjonathan@example.net,(555) 5804724,522cf600-b7fe-4c10-82c5-356d795821f2,Opportunity 65,Prospecting,365524.85,2024-12-02
1ccff1ae-9f05-406d-a3dc-d8103cdf8a44,"Jones, Thomas and Henry",Reseller,Technology,410941.5,3919,http://www.hughes.biz/,(555) 4750932,(555) 3147148,349 Garrison Lock Suite 147,Johnside,Massachusetts,25211,United States Virgin Islands,8de9ad0f-5ae7-49e6-94dd-57a6ad4cf062,Terry,Peterson,jonathan59@example.com,(555) 6677249,91579b3c-bd89-4a67-9cd8-085d1fd35dd0,Opportunity 58,Closed Won,92202.46,2024-11-20
cfed670c-3d38-4442-9f8c-360bfab548f7,"Moore, Rogers and Perez",Partner,Retail,146847.83,4886,https://hodges.com/,(555) 2521317,(555) 9353813,5821 Holly Parkway Suite 447,East Jamesville,Montana,72640,Sierra Leone,ddf0b79f-1452-4fab-99fd-b82040b9c335,Jill,Wilson,mark63@example.com,(555) 6849193,60b508e2-57d5-4143-9c39-73d8cd703b32,Opportunity 73,Proposal,375215.12,2024-12-19
23174898-3632-49c2-b984-58b9f5a6f200,"Williams, Wright and Johnson",Distributor,Technology,3597021.3,3263,http://www.jackson-simpson.org/,(555) 5618880,(555) 4641636,234 Andrea Way,Kellyborough,Wyoming,07771,Tokelau,a52d6054-cb03-4681-bc2f-33122fb25f65,Natalie,Allen,derekkeith@example.org,(555) 7733474,cee21e04-2f83-4243-aab2-008ca80f0274,Opportunity 76,Proposal,352416.21,2024-12-14
304f0483-dd3c-4833-8c91-70d5d61ad8f4,Sullivan-Roberts,Partner,Healthcare,7196431.12,3000,http://www.jordan-jackson.com/,(555) 3129637,(555) 5695090,0196 Gonzalez Prairie Suite 942,New Amyberg,New York,89555,Bouvet Island (Bouvetoya),2c9bd2f7-f079-4201-a23b-b6c423fb5dc0,Tina,Jensen,andremartin@example.com,(555) 9016395,635ad3ab-c114-4269-ac53-a22c0f674752,Opportunity 62,Closed Lost,81975.2,2024-10-23
742ccb6f-a040-4c41-a1c3-ca67e6796a0b,Martinez Inc,Consultant,Education,7013598.54,2703,http://www.shelton.org/,(555) 2496551,(555) 2036246,6348 Medina Ranch,Lake Jacob,Alabama,58086,Belgium,7089f30a-ef21-42aa-8765-f5d7bd48f549,Tara,Smith,olewis@example.net,(555) 8001108,c47e110e-c854-43e7-9fb6-ec5a796960c2,Opportunity 47,Closed Lost,141755.17,2024-12-04
5c51dafc-36e6-4e49-b864-ed16d2ee6d6a,Cole-Wolf,Consultant,Education,1785645.25,827,https://www.daniels.com/,(555) 5350482,(555) 4149405,8717 Kelley Mission Apt. 067,East Anthony,Washington,34897,Denmark,4e8f4d02-e2b7-4e52-ae8e-562a61f36406,Sarah,Clay,henrybryan@example.org,(555) 9168827,4c86f804-a3b3-4af6-a334-85f497ce8394,Opportunity 71,Closed Won,12292.11,2024-11-01
66549c8e-b0e8-4c1b-a433-c888a45b145b,"Vasquez, Short and Adams",Reseller,Finance,9375553.81,3399,http://www.frye.com/,(555) 5955459,(555) 6766900,195 Melody Shores Apt. 929,Christopherburgh,Wyoming,26688,Romania,f975d5c7-2aef-4bfc-b496-1923853a4d57,Meghan,Watson,floydbeth@example.net,(555) 6558084,0cc52b66-67cd-4f2c-ad6c-2e5bfcf3a16e,Opportunity 47,Closed Lost,72053.58,2024-11-21
f01ced65-4549-4fcd-93a4-eaf468b41093,"Logan, Robinson and King",Customer,Education,5975204.13,4339,https://www.bishop-fuller.org/,(555) 1736351,(555) 8126338,71035 Smith Parkway Apt. 739,New Wendy,Kentucky,96228,Costa Rica,8870b6ba-2e1d-4526-ac3d-3045cf6ae1a1,Danielle,Berry,wilsonjonathan@example.org,(555) 9178050,8d1f842b-0261-4d54-a450-9f88f0d9a434,Opportunity 61,Closed Won,247089.75,2024-11-18
1cebdfeb-4e88-4d36-8735-8c6265c812fd,"Martinez, Wood and Williams",Reseller,Retail,6423202.5,3208,http://jackson.biz/,(555) 2945900,(555) 4224138,8946 William Valley Suite 017,East Emmafort,Mississippi,57833,Singapore,0e55a847-653f-45c7-9252-54fef4943f02,Travis,Price,timothy67@example.com,(555) 3463531,06ff55d9-e1c8-4d0f-8381-00c8d5b28a3a,Opportunity 89,Prospecting,38614.72,2024-12-11
eacda081-e79f-414c-8ae2-c30d9fb1e2ed,Smith and Sons,Partner,Technology,8499790.05,2863,http://mcbride.com/,(555) 5417076,(555) 5714982,996 Tina Terrace,Chavezshire,California,64515,Marshall Islands,5472c0ea-25bc-431b-86e9-ec2d1a39e695,Eric,Marsh,lauraschaefer@example.org,(555) 9250266,a07fefa4-4068-4964-8a0c-fff1d228c5b3,Opportunity 19,Proposal,180723.62,2024-09-30
86ea8995-2e12-43ca-b55a-19de64179a9c,Mcdaniel Group,Distributor,Manufacturing,8561587.68,793,https://banks.com/,(555) 1607087,(555) 8784446,5345 Jesse Lock,Port Kimberly,Arkansas,35355,El Salvador,d1d414ae-a429-4e89-bed3-c3d5ddf131f2,Paul,French,esalas@example.net,(555) 5506658,fd36d52b-6da4-4dcd-a747-0a9e9aea7099,Opportunity 63,Negotiation,415114.58,2024-10-24
4acb895c-a35a-44db-bec5-776950ac130c,Anderson Inc,Reseller,Manufacturing,2055395.06,491,https://cohen.info/,(555) 2175682,(555) 2104265,856 Rose Coves,Thomasstad,New Jersey,36444,Holy See (Vatican City State),1b14b10f-ae75-4cc6-9b8a-dac9fb290f2f,Andrew,Duncan,parkspatrick@example.net,(555) 7348381,1f4f9961-3c24-4e62-ad54-e7088f05755c,Opportunity 28,Proposal,419193.01,2024-10-02
0d3c6568-7566-4717-9750-efe596ec60a5,"Martinez, Perry and Garcia",Consultant,Finance,9099254.58,1749,http://santos.com/,(555) 9547904,(555) 2196590,035 Edward Forest Suite 398,East Alicia,Indiana,34786,Grenada,dfc02a7a-00c4-475a-9a30-ad36366a81eb,Allison,Evans,jane22@example.net,(555) 5260800,1d3bc856-e4bc-4b7a-a14a-0b6a93986dbf,Opportunity 6,Proposal,418905.41,2024-11-12
1c851f09-cf9f-401f-8520-cbd361462198,"Jordan, Stewart and Webb",Customer,Education,6880928.45,3881,https://russell-kim.com/,(555) 4594882,(555) 9119091,6122 Jennifer Course Suite 777,Sharphaven,Maryland,43438,Kazakhstan,a9ad2719-db99-4518-a38c-6f6341473942,Connor,Wood,rsmith@example.net,(555) 6165936,4b45e98b-0483-4645-a7a4-37a6cf461e39,Opportunity 1,Closed Lost,327914.98,2024-11-05
91b41eef-4248-48ee-9ce5-f04036e02437,Lewis-Kemp,Distributor,Technology,8031181.47,3583,http://www.key.com/,(555) 6701350,(555) 5480253,05391 Jennifer Coves,Diamondhaven,New York,97588,Lebanon,95b61ed7-20ff-424f-86b6-25ab3a68268b,Eric,Lane,johnsonerica@example.com,(555) 3320246,4fc2caf0-df58-4f83-bc64-7f7b0b682b14,Opportunity 46,Closed Won,333731.84,2024-12-06
13d83a4f-c66d-4e55-a6f5-f9e4f685002f,Green LLC,Consultant,Manufacturing,8758748.13,3618,http://johnson.info/,(555) 6231596,(555) 2766741,42292 Michael Expressway,North Stephanie,Nevada,82169,Cambodia,9ca4fe9f-a807-49d8-a802-1795fe999f28,Paul,Ramirez,mitchelljulie@example.net,(555) 5808036,1ab66750-0261-45cc-8a00-392dfab39d6d,Opportunity 36,Negotiation,321694.0,2024-10-11
4523a7f6-5b38-4b06-92dc-c2611a758d6a,"Solis, Adams and Castro",Reseller,Finance,4465746.21,2680,http://www.horn.net/,(555) 2393841,(555) 2051222,806 Gallagher Mill,Teresaville,Kansas,18546,Isle of Man,c3389352-4ab9-4292-9e78-7fdcf8fc9265,David,Jones,juarezperry@example.org,(555) 8311249,4a4143f5-b28a-4859-b86d-a2eb07bd3752,Opportunity 72,Qualification,64799.76,2024-11-08
651d836b-d954-4d9c-9eb8-c653724125bf,"Lewis, Rivers and Wilson",Reseller,Retail,8044195.55,1825,https://www.hicks.info/,(555) 6688905,(555) 4062458,280 Berry Road,South Nicholasfurt,Georgia,78884,Pitcairn Islands,15f3f372-037e-46e8-9d30-f65afbd26628,Matthew,Lee,nicoletyler@example.net,(555) 4984093,2629b9e4-e9bf-4ace-93ea-631cc5e50357,Opportunity 88,Negotiation,178449.13,2024-10-01
5c2c17f2-cfda-4895-a4c4-3aaea4cb3e6b,Tucker Inc,Partner,Finance,1864441.89,975,http://www.aguilar.net/,(555) 3686319,(555) 4777539,63645 Stephens Glens,New Lawrence,Montana,34154,Portugal,6a536059-6735-4f10-b747-d1f0335a67b4,William,Smith,rebeccastephens@example.org,(555) 4765237,2a44b8b3-e7df-40f4-81e8-440ff6d7ca37,Opportunity 78,Proposal,183145.33,2024-10-25
5ef451f7-0139-41c3-9747-fb627388400a,Smith PLC,Distributor,Education,2810641.77,1901,https://edwards.com/,(555) 4341576,(555) 2255805,230 Carpenter Divide,Port Williamton,Missouri,25975,Brunei Darussalam,279a875e-4a48-487a-bb40-2e1a393581f0,Michael,Jordan,sandra95@example.com,(555) 3456985,3bb30b32-c47d-45a2-928c-dc1cfed682d2,Opportunity 45,Proposal,281566.25,2024-12-14
b57932e3-73cd-42d2-83a1-35779cf5937a,Carr Ltd,Consultant,Education,1083719.21,4349,http://bennett.org/,(555) 8337840,(555) 1669078,955 Lindsey Station,North Brian,Massachusetts,06268,Guyana,bb4c8f3c-59b8-4058-aa3d-f3cb7566d891,Hannah,Shelton,barnesalan@example.com,(555) 1429679,8e2cb97e-432b-4e2e-835c-cd737e4cf60e,Opportunity 29,Prospecting,285579.3,2024-11-21
